;inn;year;capital;Cancel_date;ROA;Z_A
78223;0262002911;2017;50000.0;;0.0235;0.40650197797568505
86887;0262002911;2018;50000.0;;0.0006;0.401226429655545
95551;0262002911;2019;50000.0;;-0.048;0.2756893595013202
24361;0262012317;2008;872000.0;;0.0137;0.001165461214136359
33025;0262012317;2009;872000.0;;0.0008;0.06456627629806197
7033;0262012317;2013;872000.0;;0.0021;0.027548467792370232
15697;0262012317;2014;872000.0;;0.0004;0.5789012776205295
67680;0262012317;2015;872000.0;;-0.4356;0.618019183765687
76344;0262012317;2016;872000.0;;-0.2714;0.41198214534802624
85008;0262012317;2017;872000.0;;-0.1214;0.7050722725085004
3403;0263009652;2013;;;0.5429;0.4407513638153085
12067;0263009652;2014;;;0.3993;0.5776440210446538
64051;0263009652;2015;;;0.1908;0.19318203581346358
72715;0263009652;2016;;;0.2149;0.22769558982967858
81379;0263009652;2017;;;0.2753;0.17525525332991393
90043;0263009652;2018;;;0.2638;0.17525525332991393
98707;0263009652;2019;;;-0.1725;0.11940128512988923
88507;0263016970;2018;;;-0.0451;0.25822128092728497
97171;0263016970;2019;;;-0.0146;0.13103135453875375
21155;0264012190;2008;526000.0;;0.0037;0.08107806283714392
29819;0264012190;2009;526000.0;;0.0048;0.05100815219267062
38483;0264012190;2010;526000.0;;0.0481;0.18430537957165177
47147;0264012190;2011;7526000.0;;0.0038;0.19211767271339594
55811;0264012190;2012;7526000.0;;0.0084;0.2429653107941539
3827;0264012190;2013;7526000.0;;0.007;0.07145196804542063
12491;0264012190;2014;7526000.0;;0.0058;0.07302980748721252
64475;0264012190;2015;7526000.0;;0.0132;0.20444062845206246
73139;0264012190;2016;7526000.0;;0.0218;0.0061641551750126755
81803;0264012190;2017;40526000.0;;0.02;0.05468443888463516
90467;0264012190;2018;40526000.0;;0.0208;0.02487270934594557
99131;0264012190;2019;40526000.0;;0.0159;0.02307602539484313
9599;0264016331;2014;;2019-12-06;0.0045;0.12268085718394937
31098;0264016451;2009;100000.0;;0.0023;0.008883357271995304
39762;0264016451;2010;100000.0;;0.0065;0.145289697204426
48426;0264016451;2011;100000.0;;0.007;0.009206592767004418
57090;0264016451;2012;;;0.0003;0.00989089425920261
5106;0264016451;2013;;;0.0001;0.6033005579990263
13770;0264016451;2014;;;0.0197;0.7374657463349259
65753;0264016451;2015;;;0.0009;0.6163944605217931
74417;0264016451;2016;;;0.0034;0.5193327763762717
83081;0264016451;2017;;;0.0009;0.5076967828913141
91745;0264016451;2018;;;0.0118;0.524280198230519
100409;0264016451;2019;;;0.0087;0.5839584196712253
25244;0264017462;2008;10000.0;;0.0035;0.007030476221403173
33908;0264017462;2009;10000.0;;0.0005;0.4199135398769606
42572;0264017462;2010;10000.0;;0.0008;0.4436998923058514
51236;0264017462;2011;10000.0;;0.0016;0.6581087487691915
7916;0264017462;2013;;;0.0017;0.18302438273978924
16580;0264017462;2014;;;0.0014;0.37897569978468165
68564;0264017462;2015;;;0.0015;0.17722160620940916
77228;0264017462;2016;;;0.0107;0.3051937944274373
85892;0264017462;2017;;;0.0023;0.39463981849120816
16246;0264056687;2014;;;-0.0059;0.4162962962962963
68230;0264056687;2015;48000.0;;0.0002;0.13458209580729213
76894;0264056687;2016;49000.0;;0.0003;0.07227616873984116
85558;0264056687;2017;49000.0;;0.013;0.14583188486407564
94222;0264056687;2018;10000000.0;;-0.0029;0.03861802477554267
102886;0264056687;2019;10000000.0;;-0.0991;0.28277570631365584
63279;0264057232;2015;;;0.0939;0.5588895692998571
71943;0264057232;2016;;;0.024;0.4865268269383856
80607;0264057232;2017;;;0.2525;0.6349184214196067
89271;0264057232;2018;;;0.2537;0.5870590399829572
97935;0264057232;2019;17000.0;;0.1369;0.8277263654509164
15552;0264063204;2014;;;0.0003;0.08359803147673238
67535;0264063204;2015;;;0.0008;0.09996228561931488
76199;0264063204;2016;10000.0;;0.0002;0.6297721931269316
84863;0264063204;2017;10000.0;;0.0008;0.4449008989783125
93527;0264063204;2018;10000.0;;0.0011;0.6979469249379981
102191;0264063204;2019;10000.0;;0.0067;0.3801125217455676
65653;0264064568;2015;10000.0;;0.0002;0.8462390181065551
74317;0264064568;2016;10000.0;;0.0009;0.7281017104960767
82981;0264064568;2017;10000.0;;0.0006;0.051946440975914034
91645;0264064568;2018;16983000.0;;-0.0005;0.02415937423874548
100309;0264064568;2019;16983000.0;;0.0004;0.07664348216288984
80645;0264067939;2017;;;-0.0416;0.0457516339869281
66711;0264069774;2015;;;0.0029;0.06569070960071736
75375;0264069774;2016;20000.0;;0.019;0.2298270358547992
84039;0264069774;2017;20000.0;;0.0305;0.5867517066605231
92703;0264069774;2018;20000.0;;0.0156;0.3561616616550317
101367;0264069774;2019;20000.0;;0.01;0.06681118577931931
75258;0264071396;2016;10000.0;;-0.0019;0.18491736608949155
84028;0264072350;2017;10000.0;;0.0211;0.004048127740919825
92692;0264072350;2018;10010000.0;;0.0981;0.05205761316872428
101356;0264072350;2019;10010000.0;;0.0446;0.5659901249672289
34426;0265019550;2009;28000.0;;0.0315;0.24026999856383743
51754;0265019550;2011;28000.0;;0.1555;0.18781664656212305
60418;0265019550;2012;28000.0;;0.0054;0.019367110496282206
8434;0265019550;2013;28000.0;;0.0125;0.10057321521625846
69082;0265019550;2015;28000.0;;0.006;0.5460564751703992
86410;0265019550;2017;28000.0;;0.0238;0.20033227932901013
95074;0265019550;2018;28000.0;;-0.0063;0.2418301526462693
103738;0265019550;2019;;;-0.0054;0.5814070649596965
7035;0265024350;2013;10000.0;;0.5334;0.8627732298084226
76346;0265024350;2016;10000.0;;0.0346;0.14454489591488
85010;0265024350;2017;10010000.0;;0.0287;0.11026814307126491
25479;0265029076;2008;10000.0;;0.0093;0.05373656585853537
34143;0265029076;2009;10000.0;;-0.0079;0.9057057057057057
42807;0265029076;2010;10000.0;;0.0007;0.6623860811930405
51471;0265029076;2011;10000.0;;0.0506;0.5106824426624796
60135;0265029076;2012;10000.0;;-0.0851;0.33590334631587315
8151;0265029076;2013;10000.0;;-0.0834;0.39023922527446187
16815;0265029076;2014;10000.0;;0.0053;0.7784938231393806
68799;0265029076;2015;10000.0;;0.0004;0.9109148829151065
77463;0265029076;2016;10000.0;;0.0008;0.9474699610763242
24359;0265037101;2008;890000.0;2018-04-12;0.0215;0.06319310773517992
33023;0265037101;2009;890000.0;2018-04-12;0.035;0.048676831859691315
41687;0265037101;2010;890000.0;2018-04-12;-0.0019;0.028610556164206997
50351;0265037101;2011;890000.0;2018-04-12;0.0094;0.07701711789159399
59015;0265037101;2012;8646000.0;2018-04-12;0.0115;0.20161565359597977
7031;0265037101;2013;8646000.0;2018-04-12;0.0161;0.32281845976047874
15695;0265037101;2014;8646000.0;2018-04-12;0.0001;0.054385740186031845
67678;0265037101;2015;8646000.0;2018-04-12;-0.0002;0.050165502022802504
76342;0265037101;2016;8646000.0;2018-04-12;0.0084;0.07827743802626927
85006;0265037101;2017;8646000.0;2018-04-12;-0.0402;0.17517053206002728
5895;0265039780;2013;10000.0;;-0.0156;0.3919203254313368
14559;0265039780;2014;10000.0;;-0.0019;0.007072514354014358
66542;0265039780;2015;10000.0;;0.0005;0.08714953901007311
75206;0265039780;2016;10000.0;;0.0004;0.033187639204351436
83870;0265039780;2017;10000.0;;0.0003;0.12510126857141599
92534;0265039780;2018;10000.0;;-0.0093;0.06220950616751569
101198;0265039780;2019;10000.0;;-0.279;0.28390202689649663
74936;0265041482;2016;10000.0;;-0.0917;0.981789515175404
83600;0265041482;2017;10000.0;;-0.0564;0.2413881528335755
92264;0265041482;2018;10000.0;;0.0412;0.11467558528428094
100928;0265041482;2019;10000.0;;0.0209;0.015391932842334435
80271;0265041820;2017;10000.0;;-0.0204;0.10012235190607773
88935;0265041820;2018;10010000.0;;0.0816;0.18090774543660582
97599;0265041820;2019;10010000.0;;-0.0007;0.2503020490018
1880;0266020245;2013;100000.0;;0.0344;0.2944271705333652
10544;0266020245;2014;100000.0;;0.0463;0.11952380952380952
62529;0266020245;2015;100000.0;;0.0086;0.06069321632576619
71193;0266020245;2016;7100000.0;;0.0878;0.040235818300369486
79857;0266020245;2017;7100000.0;;0.0618;0.022385358459833044
88521;0266020245;2018;7100000.0;;-0.0071;0.08876210392326227
97185;0266020245;2019;;;-0.3182;0.18022852663631705
42282;0266029061;2010;100000.0;;-19.6667;7.722222222222222
7626;0266029061;2013;100000.0;;0.0685;0.14466885861906997
16290;0266029061;2014;100000.0;;0.0658;0.060263653483992465
68274;0266029061;2015;100000.0;;0.0009;0.3785016049022469
76938;0266029061;2016;100000.0;;0.0003;0.058319419958201495
85602;0266029061;2017;100000.0;;0.0004;0.033651290945201265
94266;0266029061;2018;;;0.0001;0.7007557535033132
7330;0266036566;2013;;;0.054;0.2413844105901494
15994;0266036566;2014;10000.0;;0.0194;0.368876404494382
67977;0266036566;2015;10000.0;;0.001;0.18455665355552775
76641;0266036566;2016;10000.0;;0.0629;0.3491518791696829
85305;0266036566;2017;10000000.0;;0.0342;0.6658647670209039
93969;0266036566;2018;10000000.0;;0.0052;0.6862594273282144
102633;0266036566;2019;10000000.0;;0.0043;0.11791264762402284
16036;0266040876;2014;10000.0;;-0.0117;0.5425361155698234
68019;0266040876;2015;10000.0;;0.0031;0.819988423692842
85347;0266040876;2017;10000.0;;-0.0158;0.7076055160885917
14020;0266042633;2014;10000.0;;0.0443;0.6219278559308118
66003;0266042633;2015;10000.0;;0.0463;0.3250472627810627
74667;0266042633;2016;10000.0;;0.0292;0.4819507115584866
83331;0266042633;2017;10000.0;;-0.0316;0.04276871131119865
91995;0266042633;2018;4000000.0;;0.0047;0.298689271976065
100659;0266042633;2019;4000000.0;;0.0022;0.09843069244109809
48278;0268023280;2011;25000.0;;0.0139;0.5570156184455696
56942;0268023280;2012;25000.0;;0.0135;0.6229931489287047
4958;0268023280;2013;25000.0;;0.0027;0.5215861161922327
13622;0268023280;2014;25000.0;;0.0012;0.018574912432910807
65605;0268023280;2015;25000.0;;-0.0008;0.047883671861097696
74269;0268023280;2016;25000.0;;0.0005;0.0722278172460335
82933;0268023280;2017;25000.0;;-0.0052;0.6577520080580593
91597;0268023280;2018;25000.0;;0.0106;0.19319612286002014
39297;0268042082;2010;10000.0;;-0.0299;0.6968786410743852
47961;0268042082;2011;10000.0;;0.0193;0.4439953302329142
56625;0268042082;2012;10000.0;;-0.0077;0.388159732785328
4641;0268042082;2013;10000.0;;0.0024;0.6179788651942117
13305;0268042082;2014;10000.0;;0.0444;0.4340678938192485
65290;0268042082;2015;10000.0;;0.0829;0.37935469026694113
73954;0268042082;2016;10000.0;;-0.1642;0.26311037110563223
82618;0268042082;2017;10000.0;;-0.0493;0.591599292572006
91282;0268042082;2018;10000.0;;-0.0438;0.8868197400371376
99946;0268042082;2019;10000.0;;-1.8976;126.40816326530613
32709;0268042727;2009;26129000.0;;-0.0054;0.18706493245870387
41373;0268042727;2010;26129000.0;;0.0396;0.4679100514422048
50037;0268042727;2011;26129000.0;;0.0549;0.2796962353126449
58701;0268042727;2012;10000.0;;-0.0467;0.7352095749030492
6717;0268042727;2013;10000.0;;0.0085;0.7147484231369412
15381;0268042727;2014;10000.0;;0.0015;0.6103676357483464
67365;0268042727;2015;10000.0;;-0.1025;0.7391529610978776
76029;0268042727;2016;10000.0;;-0.0431;0.13407020173553258
84693;0268042727;2017;10000.0;;-0.1669;0.47351447924307183
93357;0268042727;2018;10000.0;;-0.1879;2.6774763317790025
45232;0268053888;2011;10000.0;;0.0015;0.1557374242372359
10576;0268053888;2014;10000.0;;-0.0421;0.3249689246013362
2027;0268055959;2013;10000.0;;0.0008;0.5992218590108016
10691;0268055959;2014;10000.0;;0.0003;0.7887446420990647
62676;0268055959;2015;10000.0;;0.0001;0.9221369339988467
71340;0268055959;2016;10000.0;;0.0038;0.8959395666792848
80004;0268055959;2017;40773000.0;;0.0073;0.37932044731858944
88668;0268055959;2018;40773000.0;;0.0078;0.0031720696916453183
97332;0268055959;2019;40773000.0;;0.0091;0.13513832260673247
14513;0268056494;2014;10000.0;;-0.006;0.14579721232183776
81471;0268061060;2017;10120000.0;;0.0873;0.27600859997470595
90135;0268061060;2018;10120000.0;;0.009;0.12395735069619067
98799;0268061060;2019;10120000.0;;0.0037;0.016157313002480744
66803;0268063830;2015;;;0.2528;0.02974592026440818
75467;0268063830;2016;10000.0;;0.0976;0.01813796915037934
84131;0268063830;2017;4000000.0;;0.0104;0.12895334614712564
92795;0268063830;2018;10000000.0;;0.0123;0.5226463537455495
66072;0268064181;2015;10000.0;;-0.0007;0.20604723830530283
15840;0268068193;2014;10000.0;2018-05-16;0.1705;0.02428000961131389
14018;0268068919;2014;10000.0;;-0.015;0.05530014448968869
66001;0268068919;2015;10000.0;;-0.0062;0.4064174378957623
74665;0268068919;2016;10000.0;;-0.0131;0.3052832566875285
83329;0268068919;2017;10000.0;;0.2083;0.37838427352291626
91993;0268068919;2018;10000.0;;-0.0051;0.3703714553550504
12584;0268069849;2014;10000.0;;0.1212;0.07582441494728097
64568;0268069849;2015;10000.0;;-0.0621;0.6615402431962941
73232;0268069849;2016;10000.0;;-0.048;0.7364519982623805
81896;0268069849;2017;10000.0;;-0.0721;0.7849549774887443
90560;0268069849;2018;10000.0;;-0.0637;0.8630431502715752
99224;0268069849;2019;10000.0;;-0.077;0.9858834455537497
24362;0268073370;2008;756000.0;;0.0012;0.10343940377188042
33026;0268073370;2009;756000.0;;0.0003;0.017682589889674357
41690;0268073370;2010;756000.0;;0.0008;0.02363351923283614
50354;0268073370;2011;756000.0;;0.0;0.07671359092091327
59018;0268073370;2012;1259000.0;;0.0012;0.30929034603963396
7034;0268073370;2013;1259000.0;;0.0014;0.03481392557022809
15698;0268073370;2014;1259000.0;;0.0017;0.040691812075948935
67681;0268073370;2015;16456000.0;;0.0103;0.1518480151672107
76345;0268073370;2016;16456000.0;;0.0186;0.13513656854945638
85009;0268073370;2017;16456000.0;;0.0066;0.20571847507331378
93673;0268073370;2018;16456000.0;;-0.6451;0.2094888072168393
102337;0268073370;2019;16456000.0;;-0.9222;0.6637898686679174
75873;0268076109;2016;10000.0;;0.0021;0.1741980287935041
84537;0268076109;2017;123106000.0;;0.0013;0.10454679858516495
93201;0268076109;2018;163823000.0;;0.0019;0.10930724285586498
101865;0268076109;2019;163823000.0;;0.0047;0.09735436402391813
71700;0268078530;2016;10000.0;;0.0274;0.5346010044851081
80364;0268078530;2017;10000.0;;-0.0022;0.03929581350437961
89028;0268078530;2018;10000.0;;-0.0013;0.02998135804621595
97692;0268078530;2019;10000.0;;0.0017;0.012313849305852853
25182;0269017667;2008;148000.0;;0.0045;0.009555426936475521
33846;0269017667;2009;148000.0;;0.0153;0.005965774386827018
42510;0269017667;2010;148000.0;;-0.0439;0.11367548613324832
59838;0269017667;2012;148000.0;;0.0038;0.11582510344173474
7854;0269017667;2013;148000.0;;0.0582;0.0313184554307208
16518;0269017667;2014;148000.0;;0.0961;0.010289882894989442
68502;0269017667;2015;148000.0;;0.0068;0.054845845284336864
77166;0269017667;2016;148000.0;;0.0159;0.12628621979420485
85830;0269017667;2017;10000000.0;;-0.5074;0.2706289671090594
94494;0269017667;2018;10000000.0;;0.0101;0.04303998187790237
103158;0269017667;2019;10000000.0;;0.0362;0.013045063818702787
3519;0269020476;2013;10000.0;2018-05-23;-0.346;1.0274613506916193
12183;0269020476;2014;10000.0;2018-05-23;0.0003;0.15411734689932968
64168;0269020476;2015;10000.0;2018-05-23;0.0037;0.01249104940727186
81496;0269020476;2017;10000.0;2018-05-23;-0.0166;19.71244635193133
72831;0269995899;2016;10000.0;;-0.5007;0.46516532349175266
81495;0269995899;2017;21000.0;;-1.2009;0.9285545303998107
90159;0269995899;2018;21000.0;;-0.0052;0.25690656001863754
98823;0269995899;2019;88000.0;;-0.0001;0.3074611341733936
75761;0269996758;2016;;;1.9971;0.9987355060361693
84425;0269996758;2017;;;0.0521;0.7573346693386773
93089;0269996758;2018;;;-0.0101;0.4434154160534678
50575;0271009511;2011;10000.0;;0.59;0.0855457227138643
59239;0271009511;2012;;;0.6072;0.484149855907781
67902;0271009511;2015;10000.0;;0.004;0.559741064664968
76566;0271009511;2016;10000.0;;0.1324;0.1323362362741386
85230;0271009511;2017;10000.0;;0.0383;0.4466501240694789
102558;0271009511;2019;10000000.0;;0.003;0.06573852512508158
66605;0272900424;2015;;;-0.1025;0.5908273381294964
75269;0272900424;2016;10000.0;;-0.1338;0.8827912774273966
83933;0272900424;2017;10000.0;;-0.0213;0.624287269433089
92597;0272900424;2018;10000.0;;-0.0097;0.49126154848618836
101261;0272900424;2019;10000.0;;0.0001;0.047426231260262526
50670;0273021610;2011;10000.0;;-0.0608;0.7854554733350344
59334;0273021610;2012;10000.0;;-0.003;0.028051809116264852
7350;0273021610;2013;10000.0;;0.0156;0.9663177252249653
16014;0273021610;2014;10000.0;;0.0306;0.8945931055446316
67997;0273021610;2015;10000.0;;0.012;0.912121093162175
76661;0273021610;2016;10000.0;;0.016;0.8493529765347668
85325;0273021610;2017;10000.0;;0.0007;0.8069439160176723
93989;0273021610;2018;10000.0;;0.0108;0.7240040392486282
102653;0273021610;2019;10000.0;;0.0019;0.6021816407611348
24096;0273042850;2008;42504000.0;;0.0119;0.5349166147344553
32760;0273042850;2009;42504000.0;;0.0265;0.6187523652043256
41424;0273042850;2010;42504000.0;;0.0137;0.7235843257734333
50088;0273042850;2011;42504000.0;;0.0063;0.6536259170796604
58752;0273042850;2012;42504000.0;;0.0196;0.33875516912310466
6768;0273042850;2013;42504000.0;;0.0132;0.10300371237149016
15432;0273042850;2014;42504000.0;;0.0002;0.4649893760865366
67415;0273042850;2015;42504000.0;;-0.0074;0.6535527077304671
76079;0273042850;2016;42504000.0;;-0.0869;0.6503360891661119
84743;0273042850;2017;42504000.0;;-0.0449;0.6833141451500502
93407;0273042850;2018;42504000.0;;-0.0176;0.8902219366134876
22079;0273052382;2008;12000.0;2020-05-18;-0.0053;0.002316773439703453
39407;0273052382;2010;42000.0;2020-05-18;-0.0006;0.1982874164710711
48071;0273052382;2011;42000.0;2020-05-18;-0.0009;0.2085714427745517
65400;0273052382;2015;42000.0;2020-05-18;-0.0031;0.0616780468059269
58945;0273054510;2012;10000.0;;0.0006;0.5206179315363391
6961;0273054510;2013;10000.0;;0.0035;0.6013277361801759
15625;0273054510;2014;10000.0;;0.0015;0.49065679093728903
67608;0273054510;2015;10000.0;;0.001;0.5396508931290732
76272;0273054510;2016;10000.0;;0.0004;0.5958612388787524
84936;0273054510;2017;10000.0;;0.0004;0.5926756224107717
93600;0273054510;2018;10000.0;;0.0001;0.5293097311916616
102264;0273054510;2019;10000.0;;0.0038;0.27061584051266213
9311;0273055023;2014;10000.0;;-0.0054;0.395457785925247
61295;0273055023;2015;10000.0;;-0.0014;0.8058831503321133
69959;0273055023;2016;10000.0;;-0.0146;0.8041880418804188
78623;0273055023;2017;2510000.0;;-0.0111;0.5020180451499031
87287;0273055023;2018;2510000.0;;-0.0139;0.2444782530875246
95951;0273055023;2019;2510000.0;;0.0001;0.3572326330810157
11428;0273076802;2014;10000.0;;-0.0159;0.7671286255192442
63412;0273076802;2015;10000.0;;-0.003;0.794569493067615
72076;0273076802;2016;10000.0;;-0.0019;0.7833108135254178
80740;0273076802;2017;10000.0;;-0.0301;0.8629765905941542
89404;0273076802;2018;10000.0;;-0.0003;0.8591399000651139
7579;0273077820;2013;10000.0;;0.0543;0.09263647558847098
16243;0273077820;2014;10000.0;;0.1183;0.17047736474774497
68227;0273077820;2015;10000.0;;0.0867;0.1235069304265913
76891;0273077820;2016;10000.0;;0.0001;0.2601134791383709
102883;0273077820;2019;;;-1.7145;20.89892904953146
51155;0273079391;2011;10000.0;2019-08-08;0.0001;0.26290079509432
59819;0273079391;2012;10000.0;2019-08-08;-0.0351;0.8667674843063167
7835;0273079391;2013;10000.0;2019-08-08;0.0538;0.8502288498601773
16499;0273079391;2014;10000.0;2019-08-08;0.3101;0.6562938993789903
68483;0273079391;2015;10000.0;2019-08-08;0.1258;0.26636861606294227
77147;0273079391;2016;10000.0;2019-08-08;0.1755;0.04451051156086212
94475;0273079391;2018;10000.0;2019-08-08;-127.1;126.1
57546;0273079401;2012;10000.0;;0.0001;0.9053407089524471
5562;0273079401;2013;10000.0;;-0.0853;0.10970940883511228
14226;0273079401;2014;10000.0;;-0.0666;0.19086705635893123
